Unnamed: 0,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time,timestamp,bpm
30242,0,0,0,0,61.0,0,0,1,0,0.0,1,18:27:02,2023-01-01 18:27:02,60.18054162487462
30243,0,0,0,0,61.0,0,0,1,0,0.0,1,18:27:03,2023-01-01 18:27:03,58.8235294117647
30244,0,0,0,0,61.0,0,0,1,0,0.0,1,18:27:04,2023-01-01 18:27:04,59.85047650345054
30245,40,0,14,1,61.0,0,1,0,0,42.38,1,18:27:05,2023-01-01 18:27:05,60.87742359513638
30252,0,0,0,0,63.0,0,0,0,1,0.0,1,18:27:12,2023-01-01 18:27:12,61.03763987792472
30253,0,0,0,0,63.0,0,0,0,1,0.0,1,18:27:13,2023-01-01 18:27:13,66.81514476614699
30254,0,0,0,0,63.0,0,0,0,1,0.0,1,18:27:14,2023-01-01 18:27:14,70.09345794392523
30255,0,0,0,0,64.0,0,0,0,1,0.0,1,18:27:15,2023-01-01 18:27:15,68.64988558352402
30256,0,0,0,0,64.0,0,0,0,1,0.0,1,18:27:16,2023-01-01 18:27:16,67.34006734006734
30257,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:17,2023-01-01 18:27:17,67.11409395973155
30258,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:18,2023-01-01 18:27:18,64.23982869379014
30259,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:19,2023-01-01 18:27:19,61.162079510703364
30260,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:20,2023-01-01 18:27:20,63.89776357827476
30261,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:21,2023-01-01 18:27:21,65.43075245365321
30262,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:22,2023-01-01 18:27:22,63.02521008403362
30263,0,0,0,0,65.0,0,0,0,1,0.0,1,18:27:23,2023-01-01 18:27:23,63.02521008403362
30264,0,0,0,0,64.0,0,0,0,1,0.0,1,18:27:24,2023-01-01 18:27:24,67.41573033707866
30265,0,0,0,0,64.0,0,0,0,1,0.0,1,18:27:25,2023-01-01 18:27:25,68.18181818181819
30266,17,0,0,0,65.0,0,1,0,0,17.0,1,18:27:26,2023-01-01 18:27:26,69.93006993006993
30267,37,13,5,0,65.0,0,1,0,0,39.53,1,18:27:27,2023-01-01 18:27:27,69.76744186046511
30268,56,53,19,0,66.0,0,1,0,0,79.41,1,18:27:28,2023-01-01 18:27:28,67.41573033707866
30269,15,32,63,1,66.0,0,1,0,0,72.24,1,18:27:29,2023-01-01 18:27:29,66.29834254143647
30270,10,5,48,0,66.0,0,1,0,0,49.28,1,18:27:30,2023-01-01 18:27:30,70.58823529411765
30271,0,0,24,0,66.0,0,1,0,0,24.0,1,18:27:31,2023-01-01 18:27:31,73.89162561576354
30272,0,0,0,0,67.0,0,1,0,0,0.0,1,18:27:32,2023-01-01 18:27:32,74.07407407407408
30273,0,0,0,0,68.0,0,1,0,0,0.0,1,18:27:33,2023-01-01 18:27:33,73.89162561576354
30274,0,0,0,0,69.0,0,1,0,0,0.0,1,18:27:34,2023-01-01 18:27:34,70.33997655334115
30275,0,0,0,0,70.0,0,1,0,0,0.0,1,18:27:35,2023-01-01 18:27:35,68.1044267877412
30276,0,0,0,0,70.0,0,1,0,0,0.0,1,18:27:36,2023-01-01 18:27:36,64.86486486486486
30277,0,0,0,0,69.0,0,1,0,0,0.0,1,18:27:37,2023-01-01 18:27:37,64.51270298219626
30278,0,0,0,0,69.0,0,1,0,0,0.0,1,18:27:38,2023-01-01 18:27:38,64.16054109952765
30285,0,0,0,0,65.0,0,1,0,0,0.0,1,18:27:45,2023-01-01 18:27:45,62.37006237006237
30286,0,0,0,0,64.0,0,1,0,0,0.0,1,18:27:46,2023-01-01 18:27:46,62.63048016701462
30287,0,0,0,0,64.0,0,1,0,0,0.0,1,18:27:47,2023-01-01 18:27:47,60.120240480961925
30288,0,0,0,0,64.0,0,1,0,0,0.0,1,18:27:48,2023-01-01 18:27:48,59.40594059405941
30289,0,0,0,0,64.0,0,1,0,0,0.0,1,18:27:49,2023-01-01 18:27:49,64.1025641025641
30290,68,70,67,0,63.0,0,1,0,0,118.38,1,18:27:50,2023-01-01 18:27:50,64.93506493506493
30291,57,13,28,0,63.0,0,1,0,0,64.82,1,18:27:51,2023-01-01 18:27:51,65.0759219088937
30292,40,11,29,0,63.0,0,1,0,0,50.62,1,18:27:52,2023-01-01 18:27:52,65.64551422319475
30293,41,0,18,0,63.0,0,1,0,0,44.78,1,18:27:53,2023-01-01 18:27:53,71.8562874251497
30294,1,0,0,0,64.0,0,0,0,1,1.0,1,18:27:54,2023-01-01 18:27:54,65.78947368421052
30295,12,0,15,0,65.0,0,1,0,0,19.21,1,18:27:55,2023-01-01 18:27:55,69.28406466512702
30296,16,0,14,1,65.0,0,1,0,0,21.26,1,18:27:56,2023-01-01 18:27:56,66.51884700665188
30297,17,0,6,0,66.0,0,1,0,0,18.03,1,18:27:57,2023-01-01 18:27:57,61.53846153846154
30298,18,0,1,0,66.0,0,1,0,0,18.03,1,18:27:58,2023-01-01 18:27:58,63.69426751592357
30299,21,0,26,0,65.0,0,1,0,0,33.42,1,18:27:59,2023-01-01 18:27:59,63.492063492063494
30300,18,0,29,1,65.0,0,1,0,0,34.13,1,18:28:00,2023-01-01 18:28:00,61.601642710472284
30301,18,0,0,0,65.0,0,1,0,0,18.0,1,18:28:01,2023-01-01 18:28:01,62.565172054223154
30302,0,0,0,0,64.0,0,0,0,1,0.0,1,18:28:02,2023-01-01 18:28:02,64.23982869379014
30303,17,0,4,0,64.0,0,1,0,0,17.46,1,18:28:03,2023-01-01 18:28:03,62.30529595015577
30304,1,0,1,1,64.0,0,0,1,0,1.41,1,18:28:04,2023-01-01 18:28:04,64.30868167202571
30305,29,0,30,0,64.0,0,1,0,0,41.73,1,18:28:05,2023-01-01 18:28:05,64.30868167202571
30306,80,24,69,1,64.0,0,1,0,0,108.34,1,18:28:06,2023-01-01 18:28:06,61.98347107438017
30307,37,34,41,0,64.0,0,1,0,0,64.85,1,18:28:07,2023-01-01 18:28:07,61.28702757916241
30308,28,8,19,0,64.0,0,1,0,0,34.77,1,18:28:08,2023-01-01 18:28:08,64.44683136412459
30309,6,4,27,0,63.0,0,0,1,0,27.95,1,18:28:09,2023-01-01 18:28:09,69.12442396313364
30310,0,0,17,0,64.0,0,0,1,0,17.0,1,18:28:10,2023-01-01 18:28:10,68.60075408462505
30311,12,0,23,1,64.0,0,1,0,0,25.94,1,18:28:11,2023-01-01 18:28:11,68.07708420611647
30318,8,0,14,0,65.0,0,1,0,0,16.12,1,18:28:18,2023-01-01 18:28:18,67.0391061452514
30319,7,0,64,0,65.0,0,1,0,0,64.38,1,18:28:19,2023-01-01 18:28:19,69.84866123399301
30320,11,0,32,0,65.0,0,1,0,0,33.84,1,18:28:20,2023-01-01 18:28:20,67.87330316742081
30321,2,0,8,0,66.0,0,0,1,0,8.25,1,18:28:21,2023-01-01 18:28:21,69.12442396313364
30322,0,0,0,0,66.0,0,0,1,0,0.0,1,18:28:22,2023-01-01 18:28:22,70.2576112412178
30323,0,0,0,0,66.0,0,0,1,0,0.0,1,18:28:23,2023-01-01 18:28:23,69.60556844547564
30324,0,0,10,0,67.0,0,0,1,0,10.0,1,18:28:24,2023-01-01 18:28:24,67.64374295377678
30325,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:25,2023-01-01 18:28:25,66.1521499448732
30326,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:26,2023-01-01 18:28:26,64.6551724137931
30327,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:27,2023-01-01 18:28:27,65.359477124183
30328,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:28,2023-01-01 18:28:28,66.44518272425249
30329,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:29,2023-01-01 18:28:29,63.55932203389831
30330,0,0,12,0,66.0,0,0,1,0,12.0,1,18:28:30,2023-01-01 18:28:30,64.6551724137931
30331,0,0,0,0,66.0,0,0,1,0,0.0,1,18:28:31,2023-01-01 18:28:31,65.28835690968444
30332,0,0,0,0,66.0,0,0,1,0,0.0,1,18:28:32,2023-01-01 18:28:32,66.51884700665188
30333,3,0,2,1,66.0,0,0,1,0,3.61,1,18:28:33,2023-01-01 18:28:33,70.01166861143524
30334,5,0,2,0,66.0,0,0,1,0,5.39,1,18:28:34,2023-01-01 18:28:34,68.80733944954129
30335,0,0,0,0,66.0,0,0,1,0,0.0,1,18:28:35,2023-01-01 18:28:35,70.09345794392523
30336,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:36,2023-01-01 18:28:36,74.34944237918215
30337,0,0,0,0,67.0,0,0,1,0,0.0,1,18:28:37,2023-01-01 18:28:37,75.0
30338,0,0,0,0,68.0,0,0,1,0,0.0,1,18:28:38,2023-01-01 18:28:38,70.33997655334115
30339,23,0,16,0,69.0,0,1,0,0,28.02,1,18:28:39,2023-01-01 18:28:39,71.00591715976331
30340,12,0,6,0,69.0,0,1,0,0,13.42,1,18:28:40,2023-01-01 18:28:40,77.02182284980745
30341,1,0,6,0,70.0,0,0,1,0,6.08,1,18:28:41,2023-01-01 18:28:41,69.04487917146145
30342,0,0,0,0,71.0,0,0,1,0,0.0,1,18:28:42,2023-01-01 18:28:42,67.18924972004478
30343,0,0,0,0,71.0,0,0,1,0,0.0,1,18:28:43,2023-01-01 18:28:43,66.65222872516497
30344,0,0,0,0,70.0,0,0,1,0,0.0,1,18:28:44,2023-01-01 18:28:44,66.11520773028516
30351,78,18,38,1,66.0,0,1,0,0,88.61,1,18:28:51,2023-01-01 18:28:51,62.30529595015577
30352,49,1,9,0,66.0,0,1,0,0,49.83,1,18:28:52,2023-01-01 18:28:52,63.224446786090624
30353,31,4,9,0,65.0,0,1,0,0,32.53,1,18:28:53,2023-01-01 18:28:53,68.64988558352402
30354,0,0,0,0,65.0,0,0,0,1,0.0,1,18:28:54,2023-01-01 18:28:54,65.93406593406593
30355,0,0,0,0,65.0,0,0,0,1,0.0,1,18:28:55,2023-01-01 18:28:55,65.00541711809318
30356,0,0,0,0,65.0,0,0,0,1,0.0,1,18:28:56,2023-01-01 18:28:56,64.1711229946524
30357,0,0,0,0,65.0,0,0,0,1,0.0,1,18:28:57,2023-01-01 18:28:57,60.97560975609756
30358,6,0,4,0,65.0,0,0,0,1,7.21,1,18:28:58,2023-01-01 18:28:58,57.36137667304015
30359,24,1,50,0,65.0,0,1,0,0,55.47,1,18:28:59,2023-01-01 18:28:59,58.42259006815969
30360,2,0,5,1,64.0,0,0,1,0,5.39,1,18:29:00,2023-01-01 18:29:00,58.881256133464184
30361,15,0,10,0,63.0,0,1,0,0,18.03,1,18:29:01,2023-01-01 18:29:01,59.70149253731344
30362,0,0,7,0,63.0,0,0,1,0,7.0,1,18:29:02,2023-01-01 18:29:02,63.224446786090624
30363,0,0,5,0,62.0,0,0,1,0,5.0,1,18:29:03,2023-01-01 18:29:03,66.59267480577137
30364,21,0,6,0,62.0,0,1,0,0,21.84,1,18:29:04,2023-01-01 18:29:04,66.006600660066
30365,2,0,0,0,63.0,0,0,1,0,2.0,1,18:29:05,2023-01-01 18:29:05,64.44683136412459
30366,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:06,2023-01-01 18:29:06,68.4931506849315
30367,5,0,0,0,63.0,0,0,1,0,5.0,1,18:29:07,2023-01-01 18:29:07,65.21739130434783
30368,0,0,1,0,64.0,0,0,1,0,1.0,1,18:29:08,2023-01-01 18:29:08,63.89776357827476
30369,0,0,0,0,64.0,0,0,1,0,0.0,1,18:29:09,2023-01-01 18:29:09,63.09148264984228
30370,2,0,0,0,64.0,0,0,1,0,2.0,1,18:29:10,2023-01-01 18:29:10,65.00541711809318
30371,4,12,31,0,64.0,0,0,1,0,33.48,1,18:29:11,2023-01-01 18:29:11,66.74082313681869
30372,0,0,9,0,64.0,0,0,1,0,9.0,1,18:29:12,2023-01-01 18:29:12,66.44518272425249
30373,0,0,0,0,64.0,0,0,1,0,0.0,1,18:29:13,2023-01-01 18:29:13,69.12442396313364
30374,0,0,0,0,65.0,0,0,1,0,0.0,1,18:29:14,2023-01-01 18:29:14,63.965884861407254
30375,0,0,0,0,65.0,0,0,1,0,0.0,1,18:29:15,2023-01-01 18:29:15,60.97560975609756
30376,0,0,0,0,65.0,0,0,1,0,0.0,1,18:29:16,2023-01-01 18:29:16,61.03808476609356
30377,0,0,0,0,65.0,0,0,1,0,0.0,1,18:29:17,2023-01-01 18:29:17,61.10055977608957
30384,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:24,2023-01-01 18:29:24,61.28702757916241
30385,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:25,2023-01-01 18:29:25,61.79196704428424
30386,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:26,2023-01-01 18:29:26,61.412487205731836
30387,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:27,2023-01-01 18:29:27,62.17616580310881
30388,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:28,2023-01-01 18:29:28,63.357972544878564
30389,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:29,2023-01-01 18:29:29,64.03415154749199
30390,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:30,2023-01-01 18:29:30,64.1025641025641
30391,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:31,2023-01-01 18:29:31,64.44683136412459
30392,7,0,5,1,63.0,0,1,0,0,8.6,1,18:29:32,2023-01-01 18:29:32,60.544904137235115
30393,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:33,2023-01-01 18:29:33,59.880239520958085
30394,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:34,2023-01-01 18:29:34,60.851926977687626
30395,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:35,2023-01-01 18:29:35,58.30903790087464
30396,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:36,2023-01-01 18:29:36,58.19592628516004
30397,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:37,2023-01-01 18:29:37,60.0
30398,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:38,2023-01-01 18:29:38,61.79196704428424
30399,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:39,2023-01-01 18:29:39,57.85920925747349
30400,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:40,2023-01-01 18:29:40,60.0
30401,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:41,2023-01-01 18:29:41,63.357972544878564
30402,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:42,2023-01-01 18:29:42,65.21739130434783
30403,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:43,2023-01-01 18:29:43,63.965884861407254
30404,0,0,0,0,61.0,0,0,1,0,0.0,1,18:29:44,2023-01-01 18:29:44,68.1044267877412
30405,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:45,2023-01-01 18:29:45,70.4225352112676
30406,0,0,0,0,62.0,0,0,1,0,0.0,1,18:29:46,2023-01-01 18:29:46,65.43075245365321
30407,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:47,2023-01-01 18:29:47,63.357972544878564
30408,0,0,0,0,64.0,0,0,1,0,0.0,1,18:29:48,2023-01-01 18:29:48,63.972235322453606
30409,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:49,2023-01-01 18:29:49,64.58649810002865
30410,0,0,0,0,63.0,0,0,1,0,0.0,1,18:29:50,2023-01-01 18:29:50,65.2007608776037
30417,0,0,0,0,64.0,0,0,1,0,0.0,1,18:29:57,2023-01-01 18:29:57,72.99270072992701
30418,0,0,0,0,64.0,0,0,1,0,0.0,1,18:29:58,2023-01-01 18:29:58,78.53403141361257
30419,0,0,0,0,65.0,0,0,1,0,0.0,1,18:29:59,2023-01-01 18:29:59,73.17073170731707
30420,0,0,0,0,67.0,0,0,1,0,0.0,1,18:30:00,2023-01-01 18:30:00,64.93506493506493
30421,0,0,0,0,68.0,0,0,1,0,0.0,1,18:30:01,2023-01-01 18:30:01,60.42296072507553
30422,0,0,0,0,67.0,0,0,1,0,0.0,1,18:30:02,2023-01-01 18:30:02,61.09979633401222
30423,0,0,0,0,66.0,0,0,1,0,0.0,1,18:30:03,2023-01-01 18:30:03,62.761506276150634
30424,0,0,0,0,65.0,0,0,1,0,0.0,1,18:30:04,2023-01-01 18:30:04,64.79481641468682
30425,0,0,0,0,65.0,0,0,1,0,0.0,1,18:30:05,2023-01-01 18:30:05,63.09148264984228
30426,0,0,0,0,65.0,0,0,1,0,0.0,1,18:30:06,2023-01-01 18:30:06,60.97560975609756
30427,0,0,0,0,65.0,0,0,1,0,0.0,1,18:30:07,2023-01-01 18:30:07,64.1025641025641
30428,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:08,2023-01-01 18:30:08,63.76195536663125
30429,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:09,2023-01-01 18:30:09,63.76195536663125
30430,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:10,2023-01-01 18:30:10,65.64551422319475
30431,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:11,2023-01-01 18:30:11,63.69426751592357
30432,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:12,2023-01-01 18:30:12,63.357972544878564
30433,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:13,2023-01-01 18:30:13,63.492063492063494
30434,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:14,2023-01-01 18:30:14,60.79027355623101
30435,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:15,2023-01-01 18:30:15,61.79196704428424
30436,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:16,2023-01-01 18:30:16,63.829787234042556
30437,0,0,0,0,63.0,0,0,1,0,0.0,1,18:30:17,2023-01-01 18:30:17,65.86169045005488
30438,0,0,0,0,63.0,0,0,1,0,0.0,1,18:30:18,2023-01-01 18:30:18,63.965884861407254
30439,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:19,2023-01-01 18:30:19,63.29113924050633
30440,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:20,2023-01-01 18:30:20,59.642147117296226
30441,0,0,0,0,64.0,0,0,1,0,0.0,1,18:30:21,2023-01-01 18:30:21,59.90229422363888
30442,0,0,0,0,63.0,0,0,1,0,0.0,1,18:30:22,2023-01-01 18:30:22,60.16244132998155
30443,0,0,0,0,63.0,0,0,1,0,0.0,1,18:30:23,2023-01-01 18:30:23,60.422588436324205
30450,0,0,0,0,60.0,0,0,1,0,0.0,1,18:30:30,2023-01-01 18:30:30,63.42494714587738
30451,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:31,2023-01-01 18:30:31,62.761506276150634
30452,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:32,2023-01-01 18:30:32,63.965884861407254
30453,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:33,2023-01-01 18:30:33,61.855670103092784
30454,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:34,2023-01-01 18:30:34,63.224446786090624
30455,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:35,2023-01-01 18:30:35,63.15789473684211
30456,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:36,2023-01-01 18:30:36,61.412487205731836
30457,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:37,2023-01-01 18:30:37,62.695924764890286
30458,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:38,2023-01-01 18:30:38,65.71741511500548
30459,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:39,2023-01-01 18:30:39,62.04756980351603
30460,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:40,2023-01-01 18:30:40,59.46481665014867
30461,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:41,2023-01-01 18:30:41,60.66734074823054
30462,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:42,2023-01-01 18:30:42,61.412487205731836
30463,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:43,2023-01-01 18:30:43,58.027079303675045
30464,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:44,2023-01-01 18:30:44,59.582919563058596
30465,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:45,2023-01-01 18:30:45,61.601642710472284
30466,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:46,2023-01-01 18:30:46,60.0
30467,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:47,2023-01-01 18:30:47,61.09979633401222
30468,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:48,2023-01-01 18:30:48,61.91950464396285
30469,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:49,2023-01-01 18:30:49,63.965884861407254
30470,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:50,2023-01-01 18:30:50,63.09148264984228
30471,0,0,0,0,61.0,0,0,1,0,0.0,1,18:30:51,2023-01-01 18:30:51,62.37006237006237
30472,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:52,2023-01-01 18:30:52,64.93506493506493
30473,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:53,2023-01-01 18:30:53,65.50218340611353
30474,0,0,0,0,62.0,0,0,1,0,0.0,1,18:30:54,2023-01-01 18:30:54,62.695924764890286
30475,0,0,61,0,63.0,0,0,1,0,61.0,1,18:30:55,2023-01-01 18:30:55,63.41081558319006
30476,0,0,0,0,63.0,0,0,1,0,0.0,1,18:30:56,2023-01-01 18:30:56,64.12570640148984
30483,0,0,0,0,63.0,0,0,1,0,0.0,1,18:31:03,2023-01-01 18:31:03,66.96428571428571
30484,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:04,2023-01-01 18:31:04,67.0391061452514
30485,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:05,2023-01-01 18:31:05,67.49156355455568
30486,3,0,41,0,65.0,0,0,1,0,41.11,1,18:31:06,2023-01-01 18:31:06,66.006600660066
30487,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:07,2023-01-01 18:31:07,64.23982869379014
30488,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:08,2023-01-01 18:31:08,64.58557588805166
30489,1,0,0,1,65.0,0,0,1,0,1.0,1,18:31:09,2023-01-01 18:31:09,68.18181818181819
30490,0,23,63,0,66.0,0,0,1,0,67.07,1,18:31:10,2023-01-01 18:31:10,65.28835690968444
30491,12,0,72,0,66.0,0,1,0,0,72.99,1,18:31:11,2023-01-01 18:31:11,64.93506493506493
30492,0,0,1,0,66.0,0,0,1,0,1.0,1,18:31:12,2023-01-01 18:31:12,67.87330316742081
30493,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:13,2023-01-01 18:31:13,67.64374295377678
30494,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:14,2023-01-01 18:31:14,64.79481641468682
30495,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:15,2023-01-01 18:31:15,65.28835690968444
30496,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:16,2023-01-01 18:31:16,65.28835690968444
30497,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:17,2023-01-01 18:31:17,62.11180124223603
30498,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:18,2023-01-01 18:31:18,61.98347107438017
30499,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:19,2023-01-01 18:31:19,64.79481641468682
30500,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:20,2023-01-01 18:31:20,63.55932203389831
30501,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:21,2023-01-01 18:31:21,63.224446786090624
30502,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:22,2023-01-01 18:31:22,63.55932203389831
30503,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:23,2023-01-01 18:31:23,62.24066390041494
30504,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:24,2023-01-01 18:31:24,62.565172054223154
30505,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:25,2023-01-01 18:31:25,65.43075245365321
30506,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:26,2023-01-01 18:31:26,68.72852233676976
30507,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:27,2023-01-01 18:31:27,65.21739130434783
30508,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:28,2023-01-01 18:31:28,65.38007326713583
30509,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:29,2023-01-01 18:31:29,65.54275522992384
30516,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:36,2023-01-01 18:31:36,67.18924972004478
30517,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:37,2023-01-01 18:31:37,66.2251655629139
30518,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:38,2023-01-01 18:31:38,65.93406593406593
30519,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:39,2023-01-01 18:31:39,65.43075245365321
30520,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:40,2023-01-01 18:31:40,62.17616580310881
30521,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:41,2023-01-01 18:31:41,63.76195536663125
30522,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:42,2023-01-01 18:31:42,66.96428571428571
30523,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:43,2023-01-01 18:31:43,67.41573033707866
30524,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:44,2023-01-01 18:31:44,65.00541711809318
30525,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:45,2023-01-01 18:31:45,64.44683136412459
30526,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:46,2023-01-01 18:31:46,61.855670103092784
30527,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:47,2023-01-01 18:31:47,61.664953751284685
30528,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:48,2023-01-01 18:31:48,62.30529595015577
30529,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:49,2023-01-01 18:31:49,65.86169045005488
30530,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:50,2023-01-01 18:31:50,65.78947368421052
30531,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:51,2023-01-01 18:31:51,67.41573033707866
30532,0,0,0,0,64.0,0,0,1,0,0.0,1,18:31:52,2023-01-01 18:31:52,70.4225352112676
30533,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:53,2023-01-01 18:31:53,68.02721088435374
30534,0,0,0,0,65.0,0,0,1,0,0.0,1,18:31:54,2023-01-01 18:31:54,68.02721088435374
30535,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:55,2023-01-01 18:31:55,68.41505131128848
30536,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:56,2023-01-01 18:31:56,65.0759219088937
30537,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:57,2023-01-01 18:31:57,65.64551422319475
30538,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:58,2023-01-01 18:31:58,66.81514476614699
30539,0,0,0,0,66.0,0,0,1,0,0.0,1,18:31:59,2023-01-01 18:31:59,63.76195536663125
30540,0,0,0,0,66.0,0,0,1,0,0.0,1,18:32:00,2023-01-01 18:32:00,65.14657980456026
30541,0,0,0,0,66.0,0,0,1,0,0.0,1,18:32:01,2023-01-01 18:32:01,64.64851726782815
30542,0,0,0,0,66.0,0,0,1,0,0.0,1,18:32:02,2023-01-01 18:32:02,64.15045473109603
30549,0,0,0,0,69.0,0,0,1,0,0.0,1,18:32:09,2023-01-01 18:32:09,60.72874493927126
