Unnamed: 0,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time,timestamp,bpm
41357,74,94,48,1,85.0,0,1,0,0,128.9,1,21:19:17,2023-01-01 21:19:17,86.58008658008659
41358,115,117,111,1,84.0,0,1,0,0,198.08,1,21:19:18,2023-01-01 21:19:18,86.33093525179856
41359,188,115,114,1,85.0,0,1,0,0,248.12,1,21:19:19,2023-01-01 21:19:19,91.88361408882082
41360,55,10,41,0,85.0,0,1,0,0,69.33,1,21:19:20,2023-01-01 21:19:20,92.87925696594426
41361,20,8,5,0,86.0,0,1,0,0,22.11,1,21:19:21,2023-01-01 21:19:21,89.68609865470852
41362,0,1,0,1,88.0,0,0,0,1,1.0,1,21:19:22,2023-01-01 21:19:22,87.2093023255814
41363,0,0,0,0,88.0,0,0,0,1,0.0,1,21:19:23,2023-01-01 21:19:23,86.95652173913044
41364,0,0,0,0,88.0,0,0,0,1,0.0,1,21:19:24,2023-01-01 21:19:24,83.56545961002786
41365,0,0,0,0,88.0,0,0,0,1,0.0,1,21:19:25,2023-01-01 21:19:25,82.75862068965517
41366,0,0,0,0,87.0,0,0,0,1,0.0,1,21:19:26,2023-01-01 21:19:26,84.38818565400844
41367,30,70,23,0,86.0,0,1,0,0,79.56,1,21:19:27,2023-01-01 21:19:27,82.19178082191782
41368,153,78,145,1,86.0,0,1,0,0,224.76,1,21:19:28,2023-01-01 21:19:28,82.64742195308366
41369,25,27,24,0,85.0,0,1,0,0,43.93,1,21:19:29,2023-01-01 21:19:29,83.10306308424953
41376,72,149,85,1,82.0,0,1,0,0,186.04,1,21:19:36,2023-01-01 21:19:36,86.70520231213874
41377,143,151,135,1,82.0,0,1,0,0,247.94,1,21:19:37,2023-01-01 21:19:37,88.36524300441826
41378,96,65,66,0,83.0,0,1,0,0,133.41,1,21:19:38,2023-01-01 21:19:38,85.1063829787234
41379,59,41,32,1,84.0,0,1,0,0,78.65,1,21:19:39,2023-01-01 21:19:39,77.22007722007721
41380,58,44,61,0,83.0,0,1,0,0,94.98,1,21:19:40,2023-01-01 21:19:40,79.15567282321899
41381,3,3,4,0,83.0,0,0,0,1,5.83,1,21:19:41,2023-01-01 21:19:41,76.43312101910827
41382,5,27,0,1,82.0,0,0,1,0,27.46,1,21:19:42,2023-01-01 21:19:42,77.92207792207792
41383,13,32,0,1,81.0,0,1,0,0,34.54,1,21:19:43,2023-01-01 21:19:43,82.64462809917356
41384,3,3,0,0,81.0,0,0,1,0,4.24,1,21:19:44,2023-01-01 21:19:44,82.87292817679558
41385,0,0,0,0,81.0,0,0,1,0,0.0,1,21:19:45,2023-01-01 21:19:45,86.70520231213874
41386,4,22,0,0,82.0,0,0,1,0,22.36,1,21:19:46,2023-01-01 21:19:46,87.46355685131195
41387,0,6,0,1,82.0,0,0,1,0,6.0,1,21:19:47,2023-01-01 21:19:47,82.98755186721992
41388,0,0,0,1,83.0,0,0,1,0,0.0,1,21:19:48,2023-01-01 21:19:48,81.9672131147541
41389,0,1,0,1,83.0,0,0,1,0,1.0,1,21:19:49,2023-01-01 21:19:49,83.91608391608392
41390,0,0,0,1,83.0,0,0,1,0,0.0,1,21:19:50,2023-01-01 21:19:50,79.05138339920948
41391,0,0,0,0,83.0,0,0,1,0,0.0,1,21:19:51,2023-01-01 21:19:51,78.43137254901961
41392,0,1,2,1,82.0,0,0,1,0,2.24,1,21:19:52,2023-01-01 21:19:52,81.85538881309687
41393,0,0,0,0,82.0,0,0,1,0,0.0,1,21:19:53,2023-01-01 21:19:53,81.9672131147541
41394,0,0,0,1,82.0,0,0,1,0,0.0,1,21:19:54,2023-01-01 21:19:54,84.38818565400844
41395,0,0,4,0,82.0,0,0,1,0,4.0,1,21:19:55,2023-01-01 21:19:55,84.6262341325811
41396,0,0,0,1,82.0,0,0,1,0,0.0,1,21:19:56,2023-01-01 21:19:56,82.3045267489712
41397,0,0,0,1,82.0,0,0,1,0,0.0,1,21:19:57,2023-01-01 21:19:57,84.03361344537815
41398,61,46,170,0,82.0,0,1,0,0,186.38,1,21:19:58,2023-01-01 21:19:58,81.30081300813008
41399,7,14,90,1,83.0,0,1,0,0,91.35,1,21:19:59,2023-01-01 21:19:59,81.19079837618403
41400,6,11,58,0,82.0,0,1,0,0,59.34,1,21:20:00,2023-01-01 21:20:00,83.44923504867873
41401,112,79,184,1,82.0,0,1,0,0,229.44,1,21:20:01,2023-01-01 21:20:01,83.33444930583323
41402,49,8,68,0,82.0,0,1,0,0,84.2,1,21:20:02,2023-01-01 21:20:02,83.21966356298773
41409,0,1,0,1,83.0,0,0,1,0,1.0,1,21:20:09,2023-01-01 21:20:09,85.22727272727273
41410,0,2,0,0,84.0,0,0,1,0,2.0,1,21:20:10,2023-01-01 21:20:10,83.68200836820084
41411,0,0,0,1,84.0,0,0,1,0,0.0,1,21:20:11,2023-01-01 21:20:11,81.85538881309687
41412,0,0,2,1,84.0,0,0,1,0,2.0,1,21:20:12,2023-01-01 21:20:12,82.07934336525308
41413,0,0,0,1,83.0,0,0,1,0,0.0,1,21:20:13,2023-01-01 21:20:13,84.03361344537815
41414,0,0,0,1,83.0,0,0,1,0,0.0,1,21:20:14,2023-01-01 21:20:14,84.38818565400844
41415,0,0,1,0,84.0,0,0,1,0,1.0,1,21:20:15,2023-01-01 21:20:15,86.70520231213874
41416,1,0,8,1,84.0,0,0,1,0,8.06,1,21:20:16,2023-01-01 21:20:16,90.22556390977444
41417,48,4,69,1,85.0,0,1,0,0,84.15,1,21:20:17,2023-01-01 21:20:17,88.75739644970413
41418,9,2,30,0,85.0,0,1,0,0,31.38,1,21:20:18,2023-01-01 21:20:18,85.47008547008548
41419,3,0,16,1,86.0,0,0,1,0,16.28,1,21:20:19,2023-01-01 21:20:19,82.87292817679558
41420,1,0,12,1,86.0,0,0,1,0,12.04,1,21:20:20,2023-01-01 21:20:20,80.97165991902834
41421,67,6,72,0,86.0,0,1,0,0,98.53,1,21:20:21,2023-01-01 21:20:21,80.75370121130553
41422,33,1,45,0,85.0,0,1,0,0,55.81,1,21:20:22,2023-01-01 21:20:22,79.36507936507937
41423,2,1,12,0,84.0,0,0,1,0,12.21,1,21:20:23,2023-01-01 21:20:23,79.15567282321899
41424,0,0,0,1,84.0,0,0,1,0,0.0,1,21:20:24,2023-01-01 21:20:24,80.86253369272237
41425,0,0,0,0,83.0,0,0,1,0,0.0,1,21:20:25,2023-01-01 21:20:25,80.53691275167785
41426,0,0,0,0,83.0,0,0,1,0,0.0,1,21:20:26,2023-01-01 21:20:26,79.57559681697613
41427,0,0,0,1,82.0,0,0,1,0,0.0,1,21:20:27,2023-01-01 21:20:27,76.04562737642586
41428,0,0,0,0,82.0,0,0,1,0,0.0,1,21:20:28,2023-01-01 21:20:28,72.20216606498195
41429,0,0,0,0,81.0,0,0,1,0,0.0,1,21:20:29,2023-01-01 21:20:29,70.2576112412178
41430,0,0,1,1,80.0,0,0,1,0,1.0,1,21:20:30,2023-01-01 21:20:30,73.80073800738008
41431,0,0,0,0,79.0,0,0,1,0,0.0,1,21:20:31,2023-01-01 21:20:31,73.80073800738008
41432,0,0,0,1,78.0,0,0,1,0,0.0,1,21:20:32,2023-01-01 21:20:32,75.18796992481202
41433,0,0,0,0,77.0,0,0,1,0,0.0,1,21:20:33,2023-01-01 21:20:33,79.6812749003984
41434,0,0,0,0,77.0,0,0,1,0,0.0,1,21:20:34,2023-01-01 21:20:34,79.47457898625989
41435,0,0,0,0,78.0,0,0,1,0,0.0,1,21:20:35,2023-01-01 21:20:35,79.26788307212136
41443,1,0,5,1,78.0,0,0,1,0,5.1,1,21:20:43,2023-01-01 21:20:43,78.32898172323759
41444,2,0,3,0,78.0,0,0,1,0,3.61,1,21:20:44,2023-01-01 21:20:44,83.10249307479225
41445,1,0,0,0,78.0,0,0,1,0,1.0,1,21:20:45,2023-01-01 21:20:45,83.33333333333334
41446,2,0,0,1,79.0,0,0,1,0,2.0,1,21:20:46,2023-01-01 21:20:46,83.44923504867873
41447,0,0,0,0,80.0,0,0,1,0,0.0,1,21:20:47,2023-01-01 21:20:47,83.91608391608392
41448,0,0,0,0,81.0,0,0,1,0,0.0,1,21:20:48,2023-01-01 21:20:48,86.58008658008659
41449,0,0,1,0,81.0,0,0,1,0,1.0,1,21:20:49,2023-01-01 21:20:49,85.22727272727273
41450,19,24,20,1,82.0,0,1,0,0,36.57,1,21:20:50,2023-01-01 21:20:50,84.38818565400844
41451,54,40,25,0,83.0,0,1,0,0,71.7,1,21:20:51,2023-01-01 21:20:51,82.19178082191782
41452,31,5,13,1,83.0,0,1,0,0,33.99,1,21:20:52,2023-01-01 21:20:52,83.44923504867873
41453,92,100,281,1,83.0,0,1,0,0,312.13,1,21:20:53,2023-01-01 21:20:53,84.98583569405099
41454,214,126,158,0,83.0,0,1,0,0,294.34,1,21:20:54,2023-01-01 21:20:54,85.22727272727273
41455,60,14,84,1,84.0,0,1,0,0,104.17,1,21:20:55,2023-01-01 21:20:55,82.75862068965517
41456,51,6,44,0,84.0,0,1,0,0,67.62,1,21:20:56,2023-01-01 21:20:56,82.3045267489712
41457,108,10,78,0,84.0,0,1,0,0,133.6,1,21:20:57,2023-01-01 21:20:57,79.15567282321899
41458,51,9,36,0,84.0,0,1,0,0,63.07,1,21:20:58,2023-01-01 21:20:58,77.92207792207792
41459,33,5,23,1,83.0,0,1,0,0,40.53,1,21:20:59,2023-01-01 21:20:59,78.02340702210662
41460,4,0,2,0,82.0,0,0,0,1,4.47,1,21:21:00,2023-01-01 21:21:00,77.51937984496124
41461,0,0,0,1,82.0,0,0,0,1,0.0,1,21:21:01,2023-01-01 21:21:01,78.22685788787483
41462,0,0,0,0,81.0,0,0,0,1,0.0,1,21:21:02,2023-01-01 21:21:02,78.63695937090432
41463,0,0,0,0,81.0,0,0,0,1,0.0,1,21:21:03,2023-01-01 21:21:03,79.6812749003984
41464,0,0,0,1,81.0,0,0,0,1,0.0,1,21:21:04,2023-01-01 21:21:04,79.47019867549669
41465,0,0,1,1,81.0,0,0,0,1,1.0,1,21:21:05,2023-01-01 21:21:05,77.61966364812419
41466,0,0,0,0,80.0,0,0,0,1,0.0,1,21:21:06,2023-01-01 21:21:06,78.125
41467,0,0,0,0,80.0,0,0,1,0,0.0,1,21:21:07,2023-01-01 21:21:07,78.30632460212202
41468,0,16,3,1,80.0,0,0,1,0,16.28,1,21:21:08,2023-01-01 21:21:08,78.48764920424404
41475,26,13,1,1,80.0,0,1,0,0,29.09,1,21:21:15,2023-01-01 21:21:15,81.85538881309687
41476,32,4,4,0,80.0,0,1,0,0,32.5,1,21:21:16,2023-01-01 21:21:16,81.19079837618403
41477,7,7,19,0,80.0,0,1,0,0,21.42,1,21:21:17,2023-01-01 21:21:17,80.86253369272237
41478,17,18,12,1,80.0,0,1,0,0,27.51,1,21:21:18,2023-01-01 21:21:18,77.12082262210797
41479,34,8,0,0,81.0,0,1,0,0,34.93,1,21:21:19,2023-01-01 21:21:19,75.0
41480,6,14,0,1,80.0,0,0,0,1,15.23,1,21:21:20,2023-01-01 21:21:20,76.04562737642586
41481,22,21,21,1,80.0,0,1,0,0,36.96,1,21:21:21,2023-01-01 21:21:21,77.82101167315174
41482,75,23,98,1,79.0,0,1,0,0,125.53,1,21:21:22,2023-01-01 21:21:22,79.7872340425532
41483,10,18,24,0,79.0,0,1,0,0,31.62,1,21:21:23,2023-01-01 21:21:23,83.91608391608392
41484,146,91,47,1,79.0,0,1,0,0,178.34,1,21:21:24,2023-01-01 21:21:24,86.95652173913044
41485,74,21,18,0,80.0,0,1,0,0,79.0,1,21:21:25,2023-01-01 21:21:25,86.58008658008659
41486,10,26,0,0,81.0,0,1,0,0,27.86,1,21:21:26,2023-01-01 21:21:26,86.20689655172414
41487,17,45,2,1,82.0,0,1,0,0,48.15,1,21:21:27,2023-01-01 21:21:27,87.3362445414847
41488,11,53,4,1,83.0,0,1,0,0,54.28,1,21:21:28,2023-01-01 21:21:28,86.95652173913044
41489,2,5,0,0,83.0,1,0,0,0,5.39,1,21:21:29,2023-01-01 21:21:29,85.22727272727273
41490,0,12,0,0,84.0,1,0,0,0,12.0,1,21:21:30,2023-01-01 21:21:30,87.08272859216257
41491,1,13,0,0,84.0,1,0,0,0,13.04,1,21:21:31,2023-01-01 21:21:31,88.88888888888889
41492,23,27,4,0,85.0,0,1,0,0,35.69,1,21:21:32,2023-01-01 21:21:32,89.68609865470852
41493,89,85,73,1,85.0,0,1,0,0,143.09,1,21:21:33,2023-01-01 21:21:33,88.88888888888889
41494,0,11,3,0,86.0,0,0,0,1,11.4,1,21:21:34,2023-01-01 21:21:34,88.88888888888889
41495,0,8,1,1,87.0,0,0,0,1,8.06,1,21:21:35,2023-01-01 21:21:35,89.02077151335311
41496,7,0,1,0,87.0,0,1,0,0,7.07,1,21:21:36,2023-01-01 21:21:36,86.20689655172414
41497,16,6,0,2,87.0,0,1,0,0,17.09,1,21:21:37,2023-01-01 21:21:37,82.19178082191782
41498,7,2,0,0,87.0,0,1,0,0,7.28,1,21:21:38,2023-01-01 21:21:38,83.68200836820084
41499,21,29,8,0,86.0,0,1,0,0,36.69,1,21:21:39,2023-01-01 21:21:39,80.75370121130553
41500,103,68,29,2,86.0,0,1,0,0,126.78,1,21:21:40,2023-01-01 21:21:40,81.23776782646497
41501,97,48,73,0,85.0,0,1,0,0,130.55,1,21:21:41,2023-01-01 21:21:41,81.72183444162442
41508,125,115,156,1,83.0,0,1,0,0,230.62,1,21:21:48,2023-01-01 21:21:48,84.03361344537815
41509,79,64,63,0,84.0,0,1,0,0,119.61,1,21:21:49,2023-01-01 21:21:49,84.6262341325811
41510,7,1,53,0,84.0,0,1,0,0,53.47,1,21:21:50,2023-01-01 21:21:50,87.71929824561403
41511,0,3,4,0,84.0,0,0,0,1,5.0,1,21:21:51,2023-01-01 21:21:51,85.71428571428572
41512,25,27,0,0,85.0,0,1,0,0,36.8,1,21:21:52,2023-01-01 21:21:52,88.49557522123894
41513,5,16,1,1,85.0,0,0,1,0,16.79,1,21:21:53,2023-01-01 21:21:53,87.2093023255814
41514,4,17,0,1,86.0,0,0,1,0,17.46,1,21:21:54,2023-01-01 21:21:54,86.20689655172414
41515,1,1,0,0,86.0,0,0,1,0,1.41,1,21:21:55,2023-01-01 21:21:55,87.2093023255814
41516,5,5,1,1,86.0,0,0,1,0,7.14,1,21:21:56,2023-01-01 21:21:56,89.15304606240713
41517,0,3,0,0,86.0,0,0,1,0,3.0,1,21:21:57,2023-01-01 21:21:57,85.9598853868195
41518,1,0,0,1,86.0,0,0,1,0,1.0,1,21:21:58,2023-01-01 21:21:58,85.47008547008548
41519,6,4,0,0,86.0,0,0,1,0,7.21,1,21:21:59,2023-01-01 21:21:59,85.1063829787234
41520,0,0,0,1,86.0,0,0,1,0,0.0,1,21:22:00,2023-01-01 21:22:00,83.56545961002786
41521,0,1,0,0,86.0,0,0,1,0,1.0,1,21:22:01,2023-01-01 21:22:01,82.75862068965517
41522,4,0,1,1,86.0,0,0,1,0,4.12,1,21:22:02,2023-01-01 21:22:02,84.1514726507714
41523,0,0,1,1,85.0,0,0,1,0,1.0,1,21:22:03,2023-01-01 21:22:03,83.44923504867873
41524,0,0,0,0,85.0,0,0,1,0,0.0,1,21:22:04,2023-01-01 21:22:04,85.71428571428572
41525,1,0,0,0,85.0,0,0,1,0,1.0,1,21:22:05,2023-01-01 21:22:05,85.22727272727273
41526,31,24,37,1,85.0,0,1,0,0,53.91,1,21:22:06,2023-01-01 21:22:06,82.07934336525308
41527,74,26,152,1,85.0,0,1,0,0,171.04,1,21:22:07,2023-01-01 21:22:07,82.19178082191782
41528,22,10,35,0,84.0,0,1,0,0,42.53,1,21:22:08,2023-01-01 21:22:08,82.07934336525308
41529,0,1,3,1,84.0,0,0,1,0,3.16,1,21:22:09,2023-01-01 21:22:09,77.720207253886
41530,7,1,0,1,83.0,0,1,0,0,7.07,1,21:22:10,2023-01-01 21:22:10,78.84362680683311
41531,1,1,3,0,82.0,0,0,1,0,3.32,1,21:22:11,2023-01-01 21:22:11,80.0
41532,52,65,27,1,82.0,0,1,0,0,87.51,1,21:22:12,2023-01-01 21:22:12,78.74015748031496
41533,44,42,52,0,81.0,0,1,0,0,80.02,1,21:22:13,2023-01-01 21:22:13,78.51302241066021
41534,14,0,33,0,81.0,0,1,0,0,35.85,1,21:22:14,2023-01-01 21:22:14,78.28588734100545
41541,58,87,102,0,80.0,0,1,0,0,146.07,1,21:22:21,2023-01-01 21:22:21,75.94936708860759
41542,53,82,43,0,79.0,0,1,0,0,106.69,1,21:22:22,2023-01-01 21:22:22,80.10680907877169
41543,72,70,78,1,79.0,0,1,0,0,127.15,1,21:22:23,2023-01-01 21:22:23,79.15567282321899
41544,156,208,226,2,79.0,0,1,0,0,344.49,1,21:22:24,2023-01-01 21:22:24,81.08108108108108
41545,233,161,251,1,79.0,0,1,0,0,378.43,1,21:22:25,2023-01-01 21:22:25,83.33333333333334
41546,81,77,87,0,79.0,0,1,0,0,141.63,1,21:22:26,2023-01-01 21:22:26,82.98755186721992
41547,18,14,13,1,80.0,0,1,0,0,26.25,1,21:22:27,2023-01-01 21:22:27,83.44923504867873
41548,205,147,153,0,80.0,0,1,0,0,295.03,1,21:22:28,2023-01-01 21:22:28,86.20689655172414
41549,246,244,324,2,81.0,0,1,0,0,474.37,1,21:22:29,2023-01-01 21:22:29,84.98583569405099
41550,268,199,285,1,82.0,0,1,0,0,438.92,1,21:22:30,2023-01-01 21:22:30,86.83068017366136
41551,67,109,98,0,82.0,0,1,0,0,161.16,1,21:22:31,2023-01-01 21:22:31,86.83068017366136
41552,99,107,191,2,83.0,0,1,0,0,240.27,1,21:22:32,2023-01-01 21:22:32,90.09009009009009
41553,84,32,17,0,84.0,0,1,0,0,91.48,1,21:22:33,2023-01-01 21:22:33,89.4187779433681
41554,33,18,46,0,85.0,0,1,0,0,59.41,1,21:22:34,2023-01-01 21:22:34,89.02077151335311
41555,55,17,20,0,86.0,0,1,0,0,60.94,1,21:22:35,2023-01-01 21:22:35,91.6030534351145
41556,39,21,8,1,86.0,0,1,0,0,45.01,1,21:22:36,2023-01-01 21:22:36,89.28571428571428
41557,0,6,0,0,87.0,0,0,0,1,6.0,1,21:22:37,2023-01-01 21:22:37,86.95652173913044
41558,78,25,38,0,87.0,0,1,0,0,90.29,1,21:22:38,2023-01-01 21:22:38,82.75862068965517
41559,49,2,22,1,87.0,0,1,0,0,53.75,1,21:22:39,2023-01-01 21:22:39,80.97165991902834
41560,28,0,10,0,87.0,0,1,0,0,29.73,1,21:22:40,2023-01-01 21:22:40,81.19079837618403
41561,2,5,2,1,86.0,0,0,1,0,5.74,1,21:22:41,2023-01-01 21:22:41,77.82101167315174
41562,8,20,4,0,85.0,0,1,0,0,21.91,1,21:22:42,2023-01-01 21:22:42,77.61966364812419
41563,0,0,7,0,84.0,0,0,1,0,7.0,1,21:22:43,2023-01-01 21:22:43,76.53061224489795
41564,1,7,36,1,83.0,0,0,1,0,36.69,1,21:22:44,2023-01-01 21:22:44,78.22685788787483
41565,0,1,27,0,82.0,0,0,1,0,27.02,1,21:22:45,2023-01-01 21:22:45,79.57559681697613
41566,66,57,86,1,82.0,0,1,0,0,122.48,1,21:22:46,2023-01-01 21:22:46,80.3124078986148
41567,44,56,94,1,82.0,0,1,0,0,117.93,1,21:22:47,2023-01-01 21:22:47,81.04921898025347
41574,85,112,73,1,83.0,0,1,0,0,158.42,1,21:22:54,2023-01-01 21:22:54,85.34850640113798
41575,13,27,27,1,83.0,0,1,0,0,40.34,1,21:22:55,2023-01-01 21:22:55,85.47008547008548
41576,100,43,124,0,83.0,0,1,0,0,165.0,1,21:22:56,2023-01-01 21:22:56,87.46355685131195
41577,32,102,40,0,84.0,0,1,0,0,114.14,1,21:22:57,2023-01-01 21:22:57,86.45533141210375
41578,1,6,7,1,84.0,0,0,1,0,9.27,1,21:22:58,2023-01-01 21:22:58,87.3362445414847
41579,0,2,0,0,84.0,0,0,1,0,2.0,1,21:22:59,2023-01-01 21:22:59,86.20689655172414
41580,1,0,3,0,85.0,0,0,1,0,3.16,1,21:23:00,2023-01-01 21:23:00,86.58008658008659
41581,1,7,4,1,85.0,0,0,1,0,8.12,1,21:23:01,2023-01-01 21:23:01,86.83068017366136
41582,1,0,6,1,85.0,0,0,1,0,6.08,1,21:23:02,2023-01-01 21:23:02,85.34850640113798
41583,2,0,15,1,86.0,0,0,1,0,15.13,1,21:23:03,2023-01-01 21:23:03,84.86562942008487
41584,14,80,51,1,85.0,0,1,0,0,95.9,1,21:23:04,2023-01-01 21:23:04,83.91608391608392
41585,82,73,127,1,86.0,0,1,0,0,167.87,1,21:23:05,2023-01-01 21:23:05,83.91608391608392
41586,46,106,213,1,85.0,0,1,0,0,242.32,1,21:23:06,2023-01-01 21:23:06,88.62629246676514
41587,46,54,90,1,86.0,0,1,0,0,114.59,1,21:23:07,2023-01-01 21:23:07,89.95502248875562
41588,37,34,99,1,86.0,0,1,0,0,111.02,1,21:23:08,2023-01-01 21:23:08,93.02325581395348
41589,60,130,44,1,87.0,0,1,0,0,149.79,1,21:23:09,2023-01-01 21:23:09,92.02453987730061
41590,52,83,26,1,88.0,0,1,0,0,101.34,1,21:23:10,2023-01-01 21:23:10,93.02325581395348
41591,67,65,73,1,89.0,0,1,0,0,118.5,1,21:23:11,2023-01-01 21:23:11,94.9367088607595
41592,68,27,30,1,89.0,0,1,0,0,79.08,1,21:23:12,2023-01-01 21:23:12,96.30818619582665
41593,94,18,28,1,91.0,0,1,0,0,99.72,1,21:23:13,2023-01-01 21:23:13,98.84678747940693
41594,88,17,30,1,91.0,0,1,0,0,94.51,1,21:23:14,2023-01-01 21:23:14,102.38907849829351
41595,84,20,24,1,93.0,0,1,0,0,89.62,1,21:23:15,2023-01-01 21:23:15,101.87021492482243
41596,77,27,24,1,95.0,0,1,0,0,85.05,1,21:23:16,2023-01-01 21:23:16,101.35135135135135
41597,50,33,35,1,95.0,0,1,0,0,69.38,1,21:23:17,2023-01-01 21:23:17,102.38907849829351
41598,19,17,38,1,98.0,0,1,0,0,45.76,1,21:23:18,2023-01-01 21:23:18,101.69958975419726
41599,3,0,7,1,99.0,0,0,1,0,7.62,1,21:23:19,2023-01-01 21:23:19,101.01010101010101
41600,0,0,0,0,99.0,0,0,1,0,0.0,1,21:23:20,2023-01-01 21:23:20,99.48914431673052
41601,0,0,0,0,99.0,0,0,0,1,0.0,1,21:23:21,2023-01-01 21:23:21,97.96818762336004
41612,0,1,1,0,89.0,0,0,1,0,1.41,1,21:23:32,2023-01-01 21:23:32,83.33333333333334
41613,0,0,0,0,88.0,0,0,1,0,0.0,1,21:23:33,2023-01-01 21:23:33,83.33333333333334
41614,0,7,0,0,87.0,0,0,1,0,7.0,1,21:23:34,2023-01-01 21:23:34,84.03361344537815
41615,18,225,15,2,86.0,0,1,0,0,226.22,1,21:23:35,2023-01-01 21:23:35,85.1063829787234
41616,100,82,1,0,86.0,0,1,0,0,129.33,1,21:23:36,2023-01-01 21:23:36,84.86562942008487
41617,69,74,16,1,86.0,0,1,0,0,102.44,1,21:23:37,2023-01-01 21:23:37,85.34850640113798
41618,62,40,5,1,86.0,0,1,0,0,73.95,1,21:23:38,2023-01-01 21:23:38,87.2093023255814
41619,43,39,37,1,86.0,0,1,0,0,68.84,1,21:23:39,2023-01-01 21:23:39,87.84773060029282
41620,80,71,34,1,86.0,0,1,0,0,112.24,1,21:23:40,2023-01-01 21:23:40,83.91608391608392
41621,100,76,18,1,87.0,0,1,0,0,126.89,1,21:23:41,2023-01-01 21:23:41,84.86562942008487
41622,102,43,20,1,86.0,0,1,0,0,112.49,1,21:23:42,2023-01-01 21:23:42,85.47008547008548
41623,86,69,25,1,86.0,0,1,0,0,113.06,1,21:23:43,2023-01-01 21:23:43,82.3045267489712
41624,54,36,20,1,86.0,0,1,0,0,67.91,1,21:23:44,2023-01-01 21:23:44,83.68200836820084
41625,60,36,49,1,85.0,0,1,0,0,85.42,1,21:23:45,2023-01-01 21:23:45,82.41758241758242
41626,71,33,48,1,85.0,0,1,0,0,91.84,1,21:23:46,2023-01-01 21:23:46,82.41758241758242
41627,31,30,34,1,85.0,0,1,0,0,54.93,1,21:23:47,2023-01-01 21:23:47,83.10249307479225
41628,30,42,34,1,85.0,0,1,0,0,61.81,1,21:23:48,2023-01-01 21:23:48,85.47008547008548
41629,43,33,15,2,84.0,0,1,0,0,56.24,1,21:23:49,2023-01-01 21:23:49,89.68609865470852
41630,42,8,16,0,84.0,0,1,0,0,45.65,1,21:23:50,2023-01-01 21:23:50,88.36524300441826
41631,52,24,21,1,85.0,0,1,0,0,61.0,1,21:23:51,2023-01-01 21:23:51,89.02077151335311
41632,11,13,30,1,86.0,0,1,0,0,34.5,1,21:23:52,2023-01-01 21:23:52,86.95652173913044
41633,50,50,11,0,86.0,0,1,0,0,71.56,1,21:23:53,2023-01-01 21:23:53,86.58008658008659
41634,28,19,21,1,87.0,0,1,0,0,39.82,1,21:23:54,2023-01-01 21:23:54,87.2093023255814
41635,13,22,29,0,87.0,0,1,0,0,38.65,1,21:23:55,2023-01-01 21:23:55,87.2093023255814
41636,3,10,17,0,87.0,0,0,1,0,19.95,1,21:23:56,2023-01-01 21:23:56,88.3273703041145
41637,7,4,44,1,87.0,0,1,0,0,44.73,1,21:23:57,2023-01-01 21:23:57,89.44543828264759
41644,24,16,117,1,91.0,0,1,0,0,120.5,1,21:24:04,2023-01-01 21:24:04,94.7867298578199
41645,12,27,67,1,92.0,0,1,0,0,73.23,1,21:24:05,2023-01-01 21:24:05,96.15384615384616
41646,7,49,18,1,93.0,0,1,0,0,52.67,1,21:24:06,2023-01-01 21:24:06,96.30818619582665
41647,11,66,31,1,94.0,0,1,0,0,73.74,1,21:24:07,2023-01-01 21:24:07,96.61835748792271
41648,3,5,42,0,94.0,0,0,1,0,42.4,1,21:24:08,2023-01-01 21:24:08,93.60374414976599
41649,0,5,5,0,94.0,0,0,1,0,7.07,1,21:24:09,2023-01-01 21:24:09,91.74311926605505
41650,0,0,0,0,94.0,0,0,1,0,0.0,1,21:24:10,2023-01-01 21:24:10,93.02325581395348
41651,0,0,2,1,94.0,0,0,1,0,2.0,1,21:24:11,2023-01-01 21:24:11,92.16589861751152
41652,0,0,0,0,94.0,0,0,1,0,0.0,1,21:24:12,2023-01-01 21:24:12,91.32420091324201
41653,0,0,0,1,93.0,0,0,1,0,0.0,1,21:24:13,2023-01-01 21:24:13,90.9090909090909
41654,1,2,0,1,93.0,0,0,1,0,2.24,1,21:24:14,2023-01-01 21:24:14,90.22556390977444
41655,4,1,25,1,93.0,0,0,1,0,25.34,1,21:24:15,2023-01-01 21:24:15,89.95502248875562
41656,0,0,0,0,92.0,0,0,1,0,0.0,1,21:24:16,2023-01-01 21:24:16,92.44992295839754
41657,0,0,0,0,92.0,0,0,1,0,0.0,1,21:24:17,2023-01-01 21:24:17,91.88361408882082
41658,1,68,20,0,92.0,0,1,0,0,70.89,1,21:24:18,2023-01-01 21:24:18,91.88361408882082
41659,0,65,25,1,92.0,0,1,0,0,69.64,1,21:24:19,2023-01-01 21:24:19,89.15304606240713
41660,0,28,2,2,92.0,0,1,0,0,28.07,1,21:24:20,2023-01-01 21:24:20,88.75739644970413
41661,0,0,0,0,91.0,0,1,0,0,0.0,1,21:24:21,2023-01-01 21:24:21,89.15304606240713
41662,0,0,0,0,91.0,0,1,0,0,0.0,1,21:24:22,2023-01-01 21:24:22,88.75739644970413
41663,82,65,41,1,91.0,0,1,0,0,112.38,1,21:24:23,2023-01-01 21:24:23,88.23529411764706
